fid,field_1,collection_no,lat,lng,objectid,id,dir,length,linkid,country,juriscode,jurisname,roadnum,roadname,admin,surface,lanes,speedlim,class,nhs,border,shape_Leng,n,distance,feature_x,feature_y,nearest_x,nearest_y
"2080","2080","47016",36.315,-108.031,"189571","603658","0",0.160000000000000,02_10222672,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.626680940534726,"1",17844.2451679384,-1019330.73290373,-368819.028050388,-1033146.57491801,-380112.371003209
"2081","2081","171027",36.344,-108.102,"189627","603716","0",0.160000000000000,02_10223904,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.429897144965707,"1",12711.08968375,-1024880.51920036,-364679.223661942,-1037482.28902787,-363015.733907663
"2082","2082","62529",36.304,-108.027,"189513","603669","0",0.160000000000000,02_10222736,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",198.949716313623924,"1",17177.272630731,-1019156.9110688,-370141.953388899,-1033121.82496169,-380143.946939919
"2083","2083","154616",36.269,-108.167,"189523","603675","0",0.160000000000000,02_10222888,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",198.941816996100101,"1",7210.22897688185,-1031480.99844154,-372699.66057721,-1034100.3636483,-379417.273829899
"2084","2084","171031",36.344,-108.084,"189627","603716","0",0.160000000000000,02_10223904,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.429897144965707,"1",14239.5913425487,-1023364.42694038,-364873.67990575,-1037481.55277312,-363010.156408333
"2085","2085","97795",36.344,-108.066,"189627","603716","0",0.160000000000000,02_10223904,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.429897144965707,"1",15768.0919055757,-1021848.29778516,-365067.848276575,-1037480.77853677,-363004.291179423
"2086","2086","68042",36.344,-108.084,"189627","603716","0",0.160000000000000,02_10223904,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.429897144965707,"1",14239.5913425487,-1023364.42694038,-364873.67990575,-1037481.55277312,-363010.156408333
"2087","2087","47015",36.683,-108.266,"190627","604795","0",0.160000000000000,02_10248993,"2",02_35,New Mexico,S371,,State,Paved,"2","72","4",0.000000000000000,"0",200.299807776429816,"1",3621.87987704818,-1033559.29456049,-323446.629547778,-1030460.49419851,-321571.676172268
"2088","2088","70335",36.315,-108.031,"189571","603658","0",0.160000000000000,02_10222672,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.626680940534726,"1",17844.2451679384,-1019330.73290373,-368819.028050388,-1033146.57491801,-380112.371003209
"2089","2089","138834",36.287,-108.095,"189571","603658","0",0.160000000000000,02_10222672,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.626680940534726,"1",11832.8728247364,-1025141.67800003,-371386.672870507,-1033216.37065872,-380036.309727282
"2090","2090","62534",36.323,-108.031,"191430","605578","0",0.170000000000000,02_10270437,"2",02_35,New Mexico,U550,BLOOMFIELD BLVD,State,Paved,"4","112","3",7.000000000000000,"0",211.380354376860794,"1",17663.4517917981,-1019211.95756831,-367888.163253934,-1002168.79156029,-363248.333340624
"2091","2091","62488",36.325,-108.03,"191418","605543","0",0.170000000000000,02_10269611,"2",02_35,New Mexico,U550,BLOOMFIELD BLVD,State,Paved,"4","112","3",7.000000000000000,"0",211.218153188205832,"1",17495.7336154344,-1019098.00566974,-367666.195342168,-1002223.05551171,-363047.023132107
"2092","2092","14573",36.3,-108.2,"189613","603706","0",0.160000000000000,02_10223445,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.479307235965422,"1",5615.44726450486,-1033796.54394134,-368734.081195956,-1038161.16531755,-365200.905822044
"2093","2093","179272",36.344,-108.084,"189627","603716","0",0.160000000000000,02_10223904,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.429897144965707,"1",14239.5913425487,-1023364.42694038,-364873.67990575,-1037481.55277312,-363010.156408333
"2094","2094","138833",36.287,-108.095,"189571","603658","0",0.160000000000000,02_10222672,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.626680940534726,"1",11832.8728247364,-1025141.67800003,-371386.672870507,-1033216.37065872,-380036.309727282
"2095","2095","47018",35.966,-107.478,"192152","606587","0",0.150000000000000,02_10291033,"2",02_35,New Mexico,U550,,State,Paved,"4","112","3",7.000000000000000,"0",181.713738376889751,"1",27133.899253135,-977655.194104489,-415253.352350531,-964549.882964653,-391494.158159495
"2096","2096","171032",36.2,-108.1,"189533","603687","0",0.160000000000000,02_10223315,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",198.992862777171979,"1",5353.87781356972,-1026862.01844623,-381453.299105475,-1031869.25141083,-383348.457589825
"2097","2097","47017",36.315,-108.013,"191394","605583","0",0.100000000000000,02_10270368,"2",02_35,New Mexico,U550,BLOOMFIELD BLVD,State,Paved,"4","112","3",7.000000000000000,"0",123.097642174322985,"1",16645.8742586976,-1017813.85469444,-369012.430448547,-1002055.92793973,-363648.395192376
"2098","2098","47817",36.332,-108.067,"189620","603711","0",0.160000000000000,02_10223555,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",200.408567258464558,"1",15689.5672405482,-1022111.22803418,-366453.350075511,-1037625.33398735,-364113.470448352
"2099","2099","62545",36.315,-108.031,"189571","603658","0",0.160000000000000,02_10222672,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.626680940534726,"1",17844.2451679384,-1019330.73290373,-368819.028050388,-1033146.57491801,-380112.371003209
"2100","2100","14619",36.3,-108.2,"189613","603706","0",0.160000000000000,02_10223445,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.479307235965422,"1",5615.44726450486,-1033796.54394134,-368734.081195956,-1038161.16531755,-365200.905822044
"2101","2101","76747",36.269,-108.167,"189523","603675","0",0.160000000000000,02_10222888,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",198.941816996100101,"1",7210.22897688185,-1031480.99844154,-372699.66057721,-1034100.3636483,-379417.273829899
"2102","2102","194978",36.269,-108.167,"189523","603675","0",0.160000000000000,02_10222888,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",198.941816996100101,"1",7210.22897688185,-1031480.99844154,-372699.66057721,-1034100.3636483,-379417.273829899
"2103","2103","97796",36.344,-108.066,"189627","603716","0",0.160000000000000,02_10223904,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.429897144965707,"1",15768.0919055757,-1021848.29778516,-365067.848276575,-1037480.77853677,-363004.291179423
"2104","2104","117451",36.315,-108.031,"189571","603658","0",0.160000000000000,02_10222672,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.626680940534726,"1",17844.2451679384,-1019330.73290373,-368819.028050388,-1033146.57491801,-380112.371003209
"2105","2105","121581",36.344,-108.066,"189627","603716","0",0.160000000000000,02_10223904,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.429897144965707,"1",15768.0919055757,-1021848.29778516,-365067.848276575,-1037480.77853677,-363004.291179423
"2106","2106","171028",36.315,-108.084,"189619","603710","0",0.160000000000000,02_10223540,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",197.889369349506524,"1",14417.7882324907,-1023796.88290435,-368247.892927016,-1037670.72370743,-364324.991081751
"2107","2107","179273",36.357,-108.136,"189636","603727","0",0.160000000000000,02_10223971,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.739324034602419,"1",9822.50239622599,-1027549.45093449,-362798.598214361,-1037291.29914165,-361542.434676968
"2108","2108","62532",36.325,-108.017,"191393","605582","0",0.170000000000000,02_10270358,"2",02_35,New Mexico,U550,BLOOMFIELD BLVD,State,Paved,"4","112","3",7.000000000000000,"0",211.086497046033173,"1",16475.5222801718,-1018002.64429495,-367805.871839105,-1002122.80890019,-363415.693911078
"2109","2109","62544",36.315,-108.031,"189571","603658","0",0.160000000000000,02_10222672,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.626680940534726,"1",17844.2451679384,-1019330.73290373,-368819.028050388,-1033146.57491801,-380112.371003209
"2110","2110","121580",36.344,-108.066,"189627","603716","0",0.160000000000000,02_10223904,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.429897144965707,"1",15768.0919055757,-1021848.29778516,-365067.848276575,-1037480.77853677,-363004.291179423
"2111","2111","62486",36.321,-108.041,"189571","603658","0",0.160000000000000,02_10222672,"2",02_35,New Mexico,S371,,State,Paved,"2","104","4",0.000000000000000,"0",199.626680940534726,"1",17803.0521108428,-1020084.27217227,-368013.319993956,-1033183.91758658,-380069.353938864
"2112","2112","62542",36.314,-108,"191391","605579","0",0.170000000000000,02_10270324,"2",02_35,New Mexico,U550,BLOOMFIELD BLVD,State,Paved,"4","112","3",7.000000000000000,"0",205.579598224651960,"1",15714.6080043675,-1016733.11745433,-369268.292755635,-1002024.69487016,-363735.552944635
"2113","2113","62546",36.314,-108,"191391","605579","0",0.170000000000000,02_10270324,"2",02_35,New Mexico,U550,BLOOMFIELD BLVD,State,Paved,"4","112","3",7.000000000000000,"0",205.579598224651960,"1",15714.6080043675,-1016733.11745433,-369268.292755635,-1002024.69487016,-363735.552944635
"2114","2114","54100",36.169,-107.799,"188033","605802","0",0.150000000000000,02_10274839,"2",02_35,New Mexico,U550,,State,Paved,"4","112","3",7.000000000000000,"0",185.926237181255146,"1",10732.7805948461,-1001902.80739555,-388280.65783822,-995256.856056228,-379853.089381511
"2115","2115","62543",36.314,-108,"191391","605579","0",0.170000000000000,02_10270324,"2",02_35,New Mexico,U550,BLOOMFIELD BLVD,State,Paved,"4","112","3",7.000000000000000,"0",205.579598224651960,"1",15714.6080043675,-1016733.11745433,-369268.292755635,-1002024.69487016,-363735.552944635
"2116","2116","54103",36.169,-107.799,"188033","605802","0",0.150000000000000,02_10274839,"2",02_35,New Mexico,U550,,State,Paved,"4","112","3",7.000000000000000,"0",185.926237181255146,"1",10732.7805948461,-1001902.80739555,-388280.65783822,-995256.856056228,-379853.089381511
"2117","2117","45893",49.074,-110.716,"176676","29274","0",14.890000000000001,01_29274,"1",01_48,Alberta,"889",Highway 889,Provincial,Paved,"2","60","2",0.000000000000000,"0",22865.076964170413703,"1",22174.9958942942,-1012488.10163734,1150015.86660541,-1006549.96841931,1171381.00214902
"2117","2117","45893",49.074,-110.716,"176657","29271","0",32.530000000000001,01_29271,"1",01_48,Alberta,"501",Highway 501,Provincial,Paved,"2","60","2",0.000000000000000,"0",49750.205365787616756,"2",22174.9958942942,-1012488.10163734,1150015.86660541,-1006549.96841931,1171381.00214902
