"","collection_no","collection_name","accepted_name","identified_rank","family","genus","formation","member","cells.1","Maas_out_1","DEM_1","LANDCVI_selected_1","MGVF_1","SLOPE_1","WC_Prec_1","WC_Temp_1","cells.2","MaasPrecip_1","MaasTemp_1"
"98",34744,"Drumheller bone bed, Munson Ferry (80 ft level)","Opisthotriton","genus","Batrachosauroididae","Opisthotriton","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"99",34744,"Drumheller bone bed, Munson Ferry (80 ft level)","Scapherpeton","genus","Scapherpetontidae","Scapherpeton","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"100",34744,"Drumheller bone bed, Munson Ferry (80 ft level)","Testudines","order","","","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"101",34744,"Drumheller bone bed, Munson Ferry (80 ft level)","Pachyrhinosaurus canadensis","species","Ceratopsidae","Pachyrhinosaurus","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"102",51965,"3.5 miles below Tolman Ferry (175 ft level)","Montanoceratops cerorhynchus","species","Leptoceratopsidae","Montanoceratops","Horseshoe Canyon","",1785,0.990000009536743,907.862854003906,291.393646240234,88.5000076293945,0.166625931859016,35.4629936218262,3.24328398704529,9472,1.04297005236731e-05,273.538543701172
"103",51966,"3.5 miles below Tolman Ferry (100 ft level)","Anodontosaurus lambei","species","Ankylosauridae","Anodontosaurus","Horseshoe Canyon","",1785,0.990000009536743,907.862854003906,291.393646240234,88.5000076293945,0.166625931859016,35.4629936218262,3.24328398704529,9472,1.04297005236731e-05,273.538543701172
"104",60563,"RTMP L2000, Horsethief Caynon","Pediomyidae","unranked clade","Pediomyidae","NO_GENUS_SPECIFIED","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"105",60563,"RTMP L2000, Horsethief Caynon","Paronychodon","genus","NO_FAMILY_SPECIFIED","Paronychodon","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"106",60563,"RTMP L2000, Horsethief Caynon","Troodon","genus","Troodontidae","Troodon","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"107",60563,"RTMP L2000, Horsethief Caynon","Tyrannosauridae","family","Tyrannosauridae","","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"108",60563,"RTMP L2000, Horsethief Caynon","Hadrosauridae","family","Hadrosauridae","","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"109",60563,"RTMP L2000, Horsethief Caynon","Mammalia","class","","","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"110",61628,"5 miles south of Tolman Bridge (RTMP)","Euoplocephalus","genus","Ankylosauridae","Euoplocephalus","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"111",61629,"southwest of Morrin [GSC]","Ceratopsia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"112",64324,"Bonebed HC 1, Midland Provincial Park (RTMP)","Troodon formosus","species","Troodontidae","Troodon","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"113",76062,"Danek Bonebed","Saurornitholestes","genus","Dromaeosauridae","Saurornitholestes","Horseshoe Canyon","",1619,1,671.213256835938,206.284118652344,42.0000076293945,0.0630411058664322,39.845458984375,2.36388397216797,8753,9.05636352399597e-06,272.116882324219
"114",76062,"Danek Bonebed","Daspletosaurus","genus","Tyrannosauridae","Daspletosaurus","Horseshoe Canyon","",1619,1,671.213256835938,206.284118652344,42.0000076293945,0.0630411058664322,39.845458984375,2.36388397216797,8753,9.05636352399597e-06,272.116882324219
"115",76062,"Danek Bonebed","Edmontosaurus","genus","Hadrosauridae","Edmontosaurus","Horseshoe Canyon","",1619,1,671.213256835938,206.284118652344,42.0000076293945,0.0630411058664322,39.845458984375,2.36388397216797,8753,9.05636352399597e-06,272.116882324219
"116",79692,"7 miles northwest of Morrin (20 ft level) [NMC]","Edmontonia longiceps","species","Nodosauridae","Edmontonia","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"117",96455,"Rosedale","Pachyrhinosaurus","genus","Ceratopsidae","Pachyrhinosaurus","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"118",191366,"10 miles below Tolman Ferry (20 ft level) [AMNH]","Ceratopsia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"119",191367,"5 miles below Tolman Ferry (50 ft level) [AMNH]","Ceratopsia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"120",191401,"7.5 miles southwest of Morrin [NMC]","Anchiceratops ornatus","species","Ceratopsidae","Anchiceratops","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"121",51966,"3.5 miles below Tolman Ferry (100 ft level)","Saurolophus","genus","Hadrosauridae","Saurolophus","Horseshoe Canyon","",1785,0.990000009536743,907.862854003906,291.393646240234,88.5000076293945,0.166625931859016,35.4629936218262,3.24328398704529,9472,1.04297005236731e-05,273.538543701172
"122",76062,"Danek Bonebed","Saurolophus","genus","Hadrosauridae","Saurolophus","Horseshoe Canyon","",1619,1,671.213256835938,206.284118652344,42.0000076293945,0.0630411058664322,39.845458984375,2.36388397216797,8753,9.05636352399597e-06,272.116882324219
"123",11899,"2 miles below Tolman Ferry (150 ft level) [AMNH]","Anodontosaurus lambei","species","Ankylosauridae","Anodontosaurus","Horseshoe Canyon","Morrin",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"124",11899,"2 miles below Tolman Ferry (150 ft level) [AMNH]","Albertosaurus sarcophagus","species","Tyrannosauridae","Albertosaurus","Horseshoe Canyon","Morrin",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"125",11899,"2 miles below Tolman Ferry (150 ft level) [AMNH]","Saurolophus osborni","species","Hadrosauridae","Saurolophus","Horseshoe Canyon","Morrin",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"126",45876,"1.5 miles above Tolman Ferry (210 ft level) [AMNH]","Ankylosauridae","family","Ankylosauridae","","Horseshoe Canyon","",1785,0.990000009536743,907.862854003906,291.393646240234,88.5000076293945,0.166625931859016,35.4629936218262,3.24328398704529,9112,9.86215491138864e-06,272.830932617188
"127",94370,"Fox Coulee Quarry","Anodontosaurus lambei","species","Ankylosauridae","Anodontosaurus","Horseshoe Canyon","Horsethief",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"128",94370,"Fox Coulee Quarry","Edmontosaurus","genus","Hadrosauridae","Edmontosaurus","Horseshoe Canyon","Horsethief",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"129",94370,"Fox Coulee Quarry","Albertosaurus","genus","Tyrannosauridae","Albertosaurus","Horseshoe Canyon","Horsethief",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"130",114017,"Quarry L1524 (RTMP)","Stangerochampsa mccabei","species","Alligatoridae","Stangerochampsa","Horseshoe Canyon","",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"131",144561,"Rosebud Creek","Anodontosaurus lambei","species","Ankylosauridae","Anodontosaurus","Horseshoe Canyon","Morrin",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"132",155223,"1.5 miles below Tolman Ferry (30 ft level) [AMNH]","Anodontosaurus lambei","species","Ankylosauridae","Anodontosaurus","Horseshoe Canyon","Morrin",1785,0.990000009536743,907.862854003906,291.393646240234,88.5000076293945,0.166625931859016,35.4629936218262,3.24328398704529,9112,9.86215491138864e-06,272.830932617188
"133",193696,"CMN Basilemys morrinensis type locality","Basilemys morrinensis","species","Nanhsiungchelyidae","Basilemys","Horseshoe Canyon","Horsethief",1786,0.949999988079071,865.446166992188,966.711303710938,88.25,0.0730009824037552,31.9535617828369,3.35583186149597,9472,1.04297005236731e-05,273.538543701172
"134",51890,"Liscomb Quarry (TMM/UAM)","Ugrunaaluk kuukpikensis","species","Hadrosauridae","Ugrunaaluk","Prince Creek","Kogosukruk Tongue",170,0.430000007152557,NA,20.283763885498,0,NA,11.6786603927612,-11.067193031311,79,9.81537141342415e-07,264.886749267578
"135",51890,"Liscomb Quarry (TMM/UAM)","Dromaeosaurus albertensis","species","Dromaeosauridae","Dromaeosaurus","Prince Creek","Kogosukruk Tongue",170,0.430000007152557,NA,20.283763885498,0,NA,11.6786603927612,-11.067193031311,79,9.81537141342415e-07,264.886749267578
"136",51890,"Liscomb Quarry (TMM/UAM)","Troodon formosus","species","Troodontidae","Troodon","Prince Creek","Kogosukruk Tongue",170,0.430000007152557,NA,20.283763885498,0,NA,11.6786603927612,-11.067193031311,79,9.81537141342415e-07,264.886749267578
"137",51890,"Liscomb Quarry (TMM/UAM)","Tyrannosauridae","family","Tyrannosauridae","","Prince Creek","Kogosukruk Tongue",170,0.430000007152557,NA,20.283763885498,0,NA,11.6786603927612,-11.067193031311,79,9.81537141342415e-07,264.886749267578
"138",51890,"Liscomb Quarry (TMM/UAM)","Lambeosaurinae","subfamily","Hadrosauridae","","Prince Creek","Kogosukruk Tongue",170,0.430000007152557,NA,20.283763885498,0,NA,11.6786603927612,-11.067193031311,79,9.81537141342415e-07,264.886749267578
"139",14502,"Scabby Butte, Site 3","Opisthotriton kayi","species","Batrachosauroididae","Opisthotriton","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"140",14502,"Scabby Butte, Site 3","Crocodylia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"141",14502,"Scabby Butte, Site 3","Turgidodon rhaister","species","Alphadontidae","Turgidodon","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"142",14502,"Scabby Butte, Site 3","Albanerpetontidae","family","Albanerpetontidae","","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"143",14502,"Scabby Butte, Site 3","Mesodma thompsoni","species","Neoplagiaulacidae","Mesodma","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"144",14502,"Scabby Butte, Site 3","Cimolodon nitidus","species","Cimolodontidae","Cimolodon","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"145",14502,"Scabby Butte, Site 3","Cimolomys gracilis","species","Cimolomyidae","Cimolomys","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"146",14502,"Scabby Butte, Site 3","Meniscoessus conquistus","species","Cimolomyidae","Meniscoessus","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"147",14502,"Scabby Butte, Site 3","Meniscoessus robustus","species","Cimolomyidae","Meniscoessus","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"148",14502,"Scabby Butte, Site 3","Leptalestes cooki","species","Pediomyidae","Leptalestes","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"149",14502,"Scabby Butte, Site 3","Leptalestes krejcii","species","Pediomyidae","Leptalestes","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"150",14502,"Scabby Butte, Site 3","Eodelphis cutleri","species","Stagodontidae","Eodelphis","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"151",14502,"Scabby Butte, Site 3","Didelphodon","genus","Stagodontidae","Didelphodon","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"152",14502,"Scabby Butte, Site 3","Gypsonictops","genus","Gypsonictopidae","Gypsonictops","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"153",14502,"Scabby Butte, Site 3","Cimolestes","genus","Cimolestidae","Cimolestes","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"154",14502,"Scabby Butte, Site 3","Champsosaurus","genus","NO_FAMILY_SPECIFIED","Champsosaurus","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"155",14502,"Scabby Butte, Site 3","Plioplatecarpus","genus","Mosasauridae","Plioplatecarpus","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"156",14502,"Scabby Butte, Site 3","Crocodylidae","family","Crocodylidae","","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"157",14502,"Scabby Butte, Site 3","Tyrannosauridae","family","Tyrannosauridae","","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"158",14502,"Scabby Butte, Site 3","Coeluridae","family","Coeluridae","","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"159",14502,"Scabby Butte, Site 3","Ornithomimidae","family","Ornithomimidae","","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"160",14502,"Scabby Butte, Site 3","Edmontonia longiceps","species","Nodosauridae","Edmontonia","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
"161",14502,"Scabby Butte, Site 3","Edmontosaurus","genus","Hadrosauridae","Edmontosaurus","St. Mary River","",1952,1,929.643127441406,1207.43542480469,85.2499923706055,0.1800187677145,32.5004730224609,5.56564807891846,9830,1.1321068086545e-05,274.89599609375
